,Date,Country/Region,Confirmed,Deaths,WHO Region_x,Population,Total Cases,Total Deaths,% of Cases,% of Cases that Die,% of Population that Dies,_merge,Cases Death Rate,Country Cases Death Rate,country_flag
188,2/1/20,France,6,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
189,2/2/20,France,6,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
190,2/3/20,France,6,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
191,2/4/20,France,6,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
192,2/5/20,France,6,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
193,2/6/20,France,6,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
194,2/7/20,France,6,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
195,2/8/20,France,11,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
196,2/9/20,France,11,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
197,2/10/20,France,11,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
198,2/11/20,France,11,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
199,2/12/20,France,11,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
200,2/13/20,France,11,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
201,2/14/20,France,11,0,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0,0.10067108300640187,High Death Rate
202,2/15/20,France,12,1,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.08333333333333333,0.10067108300640187,High Death Rate
203,2/16/20,France,12,1,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.08333333333333333,0.10067108300640187,High Death Rate
204,2/17/20,France,12,1,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.08333333333333333,0.10067108300640187,High Death Rate
205,2/18/20,France,12,1,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.08333333333333333,0.10067108300640187,High Death Rate
206,2/19/20,France,12,1,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.08333333333333333,0.10067108300640187,High Death Rate
207,2/20/20,France,12,1,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.08333333333333333,0.10067108300640187,High Death Rate
208,2/21/20,France,12,1,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.08333333333333333,0.10067108300640187,High Death Rate
209,2/22/20,France,12,1,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.08333333333333333,0.10067108300640187,High Death Rate
210,2/23/20,France,12,1,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.08333333333333333,0.10067108300640187,High Death Rate
211,2/24/20,France,12,1,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.08333333333333333,0.10067108300640187,High Death Rate
212,2/25/20,France,14,1,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.07142857142857142,0.10067108300640187,High Death Rate
213,2/26/20,France,18,2,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1111111111111111,0.10067108300640187,High Death Rate
214,2/27/20,France,38,2,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.05263157894736842,0.10067108300640187,High Death Rate
215,2/28/20,France,57,2,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.03508771929824561,0.10067108300640187,High Death Rate
216,2/29/20,France,100,2,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.02,0.10067108300640187,High Death Rate
217,3/1/20,France,130,2,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.015384615384615385,0.10067108300640187,High Death Rate
218,3/2/20,France,191,3,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.015706806282722512,0.10067108300640187,High Death Rate
219,3/3/20,France,204,4,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0196078431372549,0.10067108300640187,High Death Rate
220,3/4/20,France,288,4,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.013888888888888888,0.10067108300640187,High Death Rate
221,3/5/20,France,380,6,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.015789473684210527,0.10067108300640187,High Death Rate
222,3/6/20,France,656,9,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.013719512195121951,0.10067108300640187,High Death Rate
223,3/7/20,France,959,11,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.011470281543274244,0.10067108300640187,High Death Rate
224,3/8/20,France,1136,19,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.016725352112676055,0.10067108300640187,High Death Rate
225,3/9/20,France,1219,19,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.015586546349466776,0.10067108300640187,High Death Rate
226,3/10/20,France,1794,33,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.01839464882943144,0.10067108300640187,High Death Rate
227,3/11/20,France,2293,48,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.020933275185346708,0.10067108300640187,High Death Rate
228,3/12/20,France,2293,48,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.020933275185346708,0.10067108300640187,High Death Rate
229,3/13/20,France,3681,79,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.021461559358869873,0.10067108300640187,High Death Rate
230,3/14/20,France,4496,91,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.020240213523131673,0.10067108300640187,High Death Rate
231,3/15/20,France,4532,91,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.020079435127978818,0.10067108300640187,High Death Rate
232,3/16/20,France,6683,149,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.02229537632799641,0.10067108300640187,High Death Rate
233,3/17/20,France,7715,149,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.01931302657161374,0.10067108300640187,High Death Rate
234,3/18/20,France,9124,149,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.016330556773345023,0.10067108300640187,High Death Rate
235,3/19/20,France,10970,244,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.022242479489516864,0.10067108300640187,High Death Rate
236,3/20/20,France,12758,451,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.03535036839630036,0.10067108300640187,High Death Rate
237,3/21/20,France,14463,563,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.03892691696051995,0.10067108300640187,High Death Rate
238,3/22/20,France,16243,676,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.04161792772271132,0.10067108300640187,High Death Rate
239,3/23/20,France,20123,862,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.042836555185608506,0.10067108300640187,High Death Rate
240,3/24/20,France,22622,1102,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.04871364158783485,0.10067108300640187,High Death Rate
241,3/25/20,France,25600,1333,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0520703125,0.10067108300640187,High Death Rate
242,3/26/20,France,29551,1698,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.05745998443369091,0.10067108300640187,High Death Rate
243,3/27/20,France,33402,1997,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.059786839111430456,0.10067108300640187,High Death Rate
244,3/28/20,France,38105,2317,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.06080566854743472,0.10067108300640187,High Death Rate
245,3/29/20,France,40708,2611,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.06413972683502014,0.10067108300640187,High Death Rate
246,3/30/20,France,45170,3030,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0670799203010848,0.10067108300640187,High Death Rate
247,3/31/20,France,52827,3532,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.0668597497491813,0.10067108300640187,High Death Rate
248,4/1/20,France,57749,4414,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.07643422396924622,0.10067108300640187,High Death Rate
249,4/2/20,France,59929,5398,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.09007325334979727,0.10067108300640187,High Death Rate
250,4/3/20,France,65202,6520,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.09999693260942916,0.10067108300640187,High Death Rate
251,4/4/20,France,69500,7574,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.10897841726618705,0.10067108300640187,High Death Rate
252,4/5/20,France,71412,8093,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.113328292163782,0.10067108300640187,High Death Rate
253,4/6/20,France,75343,8926,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.11847152356556018,0.10067108300640187,High Death Rate
254,4/7/20,France,79163,10343,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.13065447241766986,0.10067108300640187,High Death Rate
255,4/8/20,France,83057,10887,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.13107865682603514,0.10067108300640187,High Death Rate
256,4/9/20,France,87366,12228,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.13996291463498386,0.10067108300640187,High Death Rate
257,4/10/20,France,91738,13215,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14405153807582463,0.10067108300640187,High Death Rate
258,4/11/20,France,94863,13851,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14601056260080325,0.10067108300640187,High Death Rate
259,4/12/20,France,121712,14412,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.11841067437886157,0.10067108300640187,High Death Rate
260,4/13/20,France,125394,14986,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.11951130038119846,0.10067108300640187,High Death Rate
261,4/14/20,France,130365,15731,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.12066889119012005,0.10067108300640187,High Death Rate
262,4/15/20,France,133585,17169,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.12852490923382115,0.10067108300640187,High Death Rate
263,4/16/20,France,146075,17922,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1226903987677563,0.10067108300640187,High Death Rate
264,4/17/20,France,148084,18683,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.12616487939277707,0.10067108300640187,High Death Rate
265,4/18/20,France,148086,19325,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.13049849411828263,0.10067108300640187,High Death Rate
266,4/19/20,France,153011,19720,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1288796230336381,0.10067108300640187,High Death Rate
267,4/20/20,France,155393,20267,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.13042415038000424,0.10067108300640187,High Death Rate
268,4/21/20,France,158168,20798,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1314930959486116,0.10067108300640187,High Death Rate
269,4/22/20,France,155980,21342,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.13682523400435953,0.10067108300640187,High Death Rate
270,4/23/20,France,158303,21858,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.13807697895807408,0.10067108300640187,High Death Rate
271,4/24/20,France,159952,22248,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.13909172751825546,0.10067108300640187,High Death Rate
272,4/25/20,France,161644,22617,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.13991858652347133,0.10067108300640187,High Death Rate
273,4/26/20,France,162220,22859,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1409135741585501,0.10067108300640187,High Death Rate
274,4/27/20,France,165963,23296,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14036863638280822,0.10067108300640187,High Death Rate
275,4/28/20,France,169053,23663,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.13997385435336848,0.10067108300640187,High Death Rate
276,4/29/20,France,166543,24090,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14464732831761168,0.10067108300640187,High Death Rate
277,4/30/20,France,167299,24379,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14572113401753747,0.10067108300640187,High Death Rate
278,5/1/20,France,167305,24597,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1470189175457996,0.10067108300640187,High Death Rate
279,5/2/20,France,168518,24763,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14694572686597276,0.10067108300640187,High Death Rate
280,5/3/20,France,168925,24900,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1474026935030339,0.10067108300640187,High Death Rate
281,5/4/20,France,169583,25204,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14862338795751934,0.10067108300640187,High Death Rate
282,5/5/20,France,170687,25537,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14961303438457527,0.10067108300640187,High Death Rate
283,5/6/20,France,174224,25812,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14815410046836255,0.10067108300640187,High Death Rate
284,5/7/20,France,174918,25990,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14858390788826764,0.10067108300640187,High Death Rate
285,5/8/20,France,176202,26233,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14888026242607916,0.10067108300640187,High Death Rate
286,5/9/20,France,176782,26313,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14884433935581676,0.10067108300640187,High Death Rate
287,5/10/20,France,177094,26383,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.14897737924492077,0.10067108300640187,High Death Rate
288,5/11/20,France,177547,26646,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1500785707446479,0.10067108300640187,High Death Rate
289,5/12/20,France,178349,26994,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15135492769794057,0.10067108300640187,High Death Rate
290,5/13/20,France,178184,27077,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15196089435639565,0.10067108300640187,High Death Rate
291,5/14/20,France,178994,27428,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1532341866207806,0.10067108300640187,High Death Rate
292,5/15/20,France,179630,27532,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15327061181317153,0.10067108300640187,High Death Rate
293,5/16/20,France,179630,27532,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15327061181317153,0.10067108300640187,High Death Rate
294,5/17/20,France,179693,28111,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1564390376920637,0.10067108300640187,High Death Rate
295,5/18/20,France,180051,28242,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15685555759201558,0.10067108300640187,High Death Rate
296,5/19/20,France,180933,28025,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15489158970447625,0.10067108300640187,High Death Rate
297,5/20/20,France,181700,28135,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15484314804623006,0.10067108300640187,High Death Rate
298,5/21/20,France,181951,28218,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15508570988892614,0.10067108300640187,High Death Rate
299,5/22/20,France,182354,28292,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15514877655549097,0.10067108300640187,High Death Rate
300,5/23/20,France,182694,28335,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1550954054320339,0.10067108300640187,High Death Rate
301,5/24/20,France,182709,28370,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1552742338910508,0.10067108300640187,High Death Rate
302,5/25/20,France,183067,28460,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1554622078255502,0.10067108300640187,High Death Rate
303,5/26/20,France,182847,28533,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15604849956521025,0.10067108300640187,High Death Rate
304,5/27/20,France,183038,28599,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15624624394934386,0.10067108300640187,High Death Rate
305,5/28/20,France,186364,28665,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15381189500118048,0.10067108300640187,High Death Rate
306,5/29/20,France,186923,28717,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15363010437452854,0.10067108300640187,High Death Rate
307,5/30/20,France,188752,28774,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15244341781808934,0.10067108300640187,High Death Rate
308,5/31/20,France,189009,28805,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15240015025739514,0.10067108300640187,High Death Rate
309,6/1/20,France,189348,28836,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.1522910197097408,0.10067108300640187,High Death Rate
310,6/2/20,France,188582,28943,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15347700204685494,0.10067108300640187,High Death Rate
311,6/3/20,France,188934,29024,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15361978256957456,0.10067108300640187,High Death Rate
312,6/4/20,France,189701,29068,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15323061027617144,0.10067108300640187,High Death Rate
313,6/5/20,France,190312,29114,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15298036907814536,0.10067108300640187,High Death Rate
314,6/6/20,France,190891,29145,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15267875384381663,0.10067108300640187,High Death Rate
315,6/7/20,France,191234,29158,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15247288662058003,0.10067108300640187,High Death Rate
316,6/8/20,France,191445,29212,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15258690485518034,0.10067108300640187,High Death Rate
317,6/9/20,France,191849,29299,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15271906551506653,0.10067108300640187,High Death Rate
318,6/10/20,France,192394,29322,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15240600018711603,0.10067108300640187,High Death Rate
319,6/11/20,France,192819,29349,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15221010377608016,0.10067108300640187,High Death Rate
320,6/12/20,France,193546,29377,Europe,65288306,195633,30312,0.300%,15.494%,0.046%,both,0.15178303865747678,0.10067108300640187,High Death Rate
